Unnamed: 0,step,total_cpu_demand,avg_cpu_usage,total_mem_demand,avg_mem_usage
160,160,0.4861173629760742,0.0093481200081961,0.3558263778686523,0.0108052889506022
161,161,0.7146224975585938,0.0056936108336156,0.2716588973999023,0.0073824123460419
162,162,1.0303678512573242,0.0150800565393959,0.3314571380615234,0.0097199881949075
163,163,0.6883172988891602,0.0106914202372233,0.6502609252929688,0.019591744740804
164,164,0.3238859176635742,0.0114518312307504,0.2745981216430664,0.0155408932612492
165,165,0.3796033859252929,0.0045312490218724,0.1210775375366211,0.0041499504676231
166,166,0.6186256408691406,0.0082476847880595,0.3725595474243164,0.0074522173082506
167,167,0.5188922882080078,0.0120457543267144,0.4731254577636719,0.0123759905497233
168,168,0.4252157211303711,0.00372957676015,0.7377157211303711,0.0101254848723715
169,169,0.6332492828369141,0.0042233017255675,0.6697511672973633,0.012871004500479
170,170,0.6912708282470703,0.0091213996593768,0.4709796905517578,0.010175008040208
171,171,1.125070571899414,0.0128429852999173,0.7809514999389648,0.0123866888192983
172,172,0.618443489074707,0.0104422062001329,0.4976005554199219,0.012045718253927
173,173,0.2878837585449219,0.0067403896434887,0.1088008880615234,0.0058496578319652
174,174,0.6055564880371094,0.0123553276062011,0.4104671478271484,0.0126914978027343
175,175,0.3894767761230469,0.0079085199456465,0.3752546310424804,0.0150515656722219
176,176,0.2655601501464844,0.0030876442238136,0.37646484375,0.0169479228832103
177,177,0.4469642639160156,0.0065067202545875,0.1405143737792968,0.0052832669990007
178,178,0.3265438079833984,0.0071176921620088,0.1282453536987304,0.0039673132054946
179,179,0.6202297210693359,0.0155101029769234,0.1178522109985351,0.0057107676630434
180,180,0.2643280029296875,0.0104822158813476,0.3229312896728515,0.0134539604187011
181,181,0.449188232421875,0.0042252779006958,0.2305574417114257,0.0057053089141845
182,182,0.5535449981689453,0.0073158899943033,0.2230815887451172,0.005151875813802
183,183,0.3235130310058594,0.007157043174461,0.1944894790649414,0.0087217048362449
184,184,0.1773052215576172,0.0060070644725452,0.1611299514770507,0.0088517015630548
185,185,0.7103404998779297,0.0140589352311759,0.2714710235595703,0.0098685889408506
186,186,1.0477848052978516,0.0145733549788191,0.8084535598754883,0.0171868865554397
187,187,0.2091331481933593,0.005948611668178,0.2934341430664062,0.006446429661342
188,188,0.4744586944580078,0.0084072671285489,0.2005128860473632,0.0056453797875381
189,189,2.540567398071289,0.0046862741795981,2.383671760559082,0.0057834212372942
190,190,0.5343284606933594,0.012200066537568,0.3100967407226562,0.0114847819010416
191,191,0.3745460510253906,0.0069307486216227,0.0955591201782226,0.0030686855316162
192,192,0.2983484268188476,0.0039161290877904,1.066619873046875,0.0213284125694861
193,193,0.4977798461914062,0.0071011734008789,0.7848482131958008,0.0189614868164062
194,194,0.5786571502685547,0.0154823523301344,0.3415899276733398,0.0133404364952674
195,195,1.1563777923583984,0.0124198717948717,0.9239749908447266,0.0179764674260066
196,196,0.5125494003295898,0.0077724774678548,0.5688562393188477,0.0175949096679687
197,197,0.40521240234375,0.0078794479370117,0.2636022567749023,0.007829360961914
198,198,1.633991241455078,0.0063894589742024,1.1216611862182615,0.0112403869628906
199,199,0.3767623901367187,0.0037964543988627,0.1571502685546875,0.0013488338839623
200,200,0.2452335357666015,0.0040303184872581,0.1957330703735351,0.0085852486746651
201,201,0.2432126998901367,0.0036088136526254,0.2788057327270508,0.0093310429499699
202,202,0.3730392456054687,0.0040924549102783,0.5042963027954102,0.0159540176391601
203,203,0.5074138641357422,0.0068368911743164,0.3720846176147461,0.009366068346747
204,204,1.067058563232422,0.0062803692287868,0.6984729766845703,0.0056492638966393
205,205,0.7897052764892578,0.0109710958268907,0.978240966796875,0.0205719470977783
206,206,0.4643783569335937,0.0090180284836713,0.3366107940673828,0.0063997997957117
207,207,0.6330652236938477,0.0086980447536561,0.2601909637451172,0.0059044302963629
208,208,0.2496910095214843,0.0052663661815502,0.2942123413085937,0.0076109568277994
209,209,0.3039255142211914,0.0052540302276611,0.1136760711669921,0.0033520630427769
210,210,0.2442779541015625,0.0062268461499895,0.0860795974731445,0.0028145313262939
211,211,0.2445583343505859,0.0059131753855738,0.1104316711425781,0.0033838009012156
212,212,0.6758098602294922,0.0043092106663903,0.3945779800415039,0.0064514958581259
213,213,0.8471927642822266,0.0079866625228018,0.3435277938842773,0.0050699665861309
214,214,0.381814956665039,0.00442509902151,0.3426809310913086,0.0055200175235145
215,215,0.9089298248291016,0.005799684769068,0.3490228652954101,0.0055843744522485
216,216,0.5187158584594727,0.0066429853439331,0.216740608215332,0.0045312404632568
217,217,0.2701444625854492,0.0039421228262094,0.3037347793579101,0.0052507107074444
218,218,0.7566633224487305,0.0117564418099143,0.5223102569580078,0.0097871260209517
219,219,0.439401626586914,0.0044289175069557,0.2557888031005859,0.003922570426509
220,220,0.5039119720458984,0.0048071483396134,0.2635517120361328,0.0040896973519955
221,221,0.7954845428466797,0.007352198584605,0.4249696731567383,0.006255618596481
222,222,1.391984939575195,0.0081562885018282,0.7746191024780273,0.0079786611157794
223,223,0.3679265975952148,0.0079348340947577,0.3535566329956054,0.0068389202686066
224,224,0.7812814712524414,0.009415170420771,0.6708269119262695,0.0087436593097189
225,225,0.7248153686523438,0.0056903873171125,0.3656911849975586,0.0060893637793404
226,226,0.6996955871582031,0.0025892257690429,0.4867801666259765,0.003453297401542
227,227,0.6751499176025391,0.0058088804546155,0.3520526885986328,0.0032714542589689
228,228,0.5351552963256836,0.0052737089303823,0.2043437957763672,0.0040132265824538
229,229,0.3947372436523437,0.0065913609095982,0.1125898361206054,0.0044531413487025
230,230,0.5758895874023438,0.0065356537147804,0.2735137939453125,0.0051008683663827
231,231,0.983978271484375,0.0096591529199632,0.7954692840576172,0.0100822772009898
232,232,0.6646823883056641,0.0114088547535431,0.4319648742675781,0.010176414098495
233,233,0.7611618041992188,0.0088397716653758,0.2294425964355468,0.0052204789786503
234,234,0.5959968566894531,0.0101821799027292,0.1584272384643554,0.0053749586406506
235,235,0.4831390380859375,0.0075906703346653,0.1663312911987304,0.0041776958264802
236,236,0.2380142211914062,0.0054925392413961,0.1871604919433593,0.0044183731079101
237,237,0.8977012634277344,0.0092058976491292,0.5374727249145508,0.0065251509348551
238,238,1.045302391052246,0.0061777089093182,0.4124088287353515,0.0031900663633604
239,239,0.541956901550293,0.0067704144646139,0.3517570495605469,0.0064575905893363
240,240,0.3538932800292969,0.0094882524930513,0.3198394775390625,0.0082893860645783
241,241,0.26580810546875,0.0103864669799804,0.0894632339477539,0.0053288638591766
242,242,18.451059341430664,0.0097100203204306,1.434828758239746,0.0019263902287574
243,243,0.7574367523193359,0.0055757924130088,0.4841518402099609,0.0045328642192639
244,244,7.796352386474609,0.0014990450486604,1.2757434844970703,0.0013356679498893
245,245,2.158559799194336,0.0042442321777343,1.915367126464844,0.0050767010655896
246,246,0.6663990020751953,0.0061702877283096,0.3805837631225586,0.0047463476657867
247,247,0.3608360290527344,0.0080077831561748,0.2057027816772461,0.0047942430545122
248,248,0.5162334442138672,0.0076703619449696,0.1876468658447265,0.0038127899169921
249,249,0.4007453918457031,0.0056512355804443,0.1320018768310547,0.0042056441307067
250,250,0.7258033752441406,0.0109047492345174,0.3600196838378906,0.0072671969731648
251,251,0.4450626373291015,0.0072533217343417,0.1524286270141601,0.0066356442191384
252,252,0.6155481338500977,0.0047732334510952,0.3226804733276367,0.0034068238501455
253,253,0.1321544647216797,0.0055354268927323,0.0534238815307617,0.0037342372693513
254,254,0.2717552185058594,0.0073155811854771,0.0956344604492187,0.0048161097935267
255,255,0.7018966674804688,0.0100787610423808,0.4246892929077148,0.0058878879157864
256,256,0.3726463317871094,0.0058135753724633,0.2769861221313476,0.0089575604694645
257,257,0.3232040405273437,0.0081421170915876,0.1054868698120117,0.0045794623238699
258,258,0.3955287933349609,0.0083800518151485,0.3761615753173828,0.007147673404578
259,259,0.1528682708740234,0.0041194756825764,0.0632572174072265,0.0017040570576985
260,260,0.3452091217041015,0.0067524015903472,0.1308488845825195,0.005027413368225
261,261,0.3838768005371094,0.0096003668648856,0.2242422103881836,0.0080298355647495
262,262,0.5753536224365234,0.0052796340570217,0.2622938156127929,0.0052124814289372
263,263,0.2435035705566406,0.0109124917250413,0.1796693801879882,0.0093040833106407
264,264,0.4175930023193359,0.0109593483709519,0.1575679779052734,0.006126957554971
265,265,0.7500019073486328,0.0142906188964843,0.3066072463989258,0.010611089070638
266,266,0.2346458435058593,0.0059222846195615,0.1093454360961914,0.0024752123602505
267,267,0.2628459930419922,0.007159914289202,0.0657777786254882,0.0051278523036411
268,268,0.2594280242919922,0.0076923767725626,0.0439033508300781,0.0043975909550984
269,269,0.3265953063964844,0.0093714714050292,0.1876497268676757,0.0097765604654947
270,270,0.4496831893920898,0.0115915139516194,0.1515741348266601,0.0065424972110324
271,271,0.3272705078125,0.0109894434611002,0.0710010528564453,0.0051605860392252
272,272,0.2592487335205078,0.0069266425238715,0.0872735977172851,0.004629029168023
273,273,0.2362060546875,0.0087383815220424,0.0511322021484375,0.0058956600370861
274,274,0.1871471405029297,0.0047529154810412,0.0632543563842773,0.002916434715534
275,275,0.3681259155273437,0.0079405728508444,0.0593223571777343,0.0035699395572437
276,276,4.715800285339356,0.030885887145996,0.6989536285400391,0.0040273251740828
277,277,1.8671932220458984,0.02168293656974,0.4055089950561523,0.0053939161629512
278,278,1.481462478637695,0.0114471284966719,0.1734781265258789,0.0070391788817288
279,279,2.2356414794921875,0.0196929375330607,1.951077461242676,0.0138507525126139
280,280,0.5678834915161133,0.007759134820167,0.1615142822265625,0.0027325406987616
281,281,0.7509975433349609,0.0057233572006225,0.2725162506103515,0.0031056851148605
282,282,1.2387313842773438,0.0135971557262331,0.1738796234130859,0.0084672195966853
283,283,0.405125617980957,0.0060624560794314,0.1203546524047851,0.0049039222098685
284,284,0.2560920715332031,0.0108496665954589,0.0660600662231445,0.0075836181640625
285,285,0.5809402465820312,0.0076906204223632,0.1852331161499023,0.004378056526184
286,286,0.2940196990966797,0.0050398826599121,0.1726350784301757,0.0079326629638671
287,287,0.4986343383789062,0.0115430964980014,0.1339530944824218,0.0069470516470975
288,288,0.3050365447998047,0.0107599258422851,0.0774393081665039,0.0040966987609863
289,289,0.6123981475830078,0.0144170459948088,0.1255140304565429,0.0075496121456748
290,290,0.556732177734375,0.009634392602103,0.1620397567749023,0.0064399923597063
291,291,0.2558784484863281,0.0055124338935403,0.1259689331054687,0.0050541372860179
292,292,0.225717544555664,0.0043301582336425,0.0617427825927734,0.0021447034982534
293,293,0.2329483032226562,0.010936823758212,0.0456314086914062,0.0066632790998979
294,294,0.1803569793701172,0.0106821060180664,0.0591487884521484,0.0052316302344912
295,295,0.4319305419921875,0.0095582741957444,0.1037254333496093,0.0075488824110764
296,296,0.5013961791992188,0.009503866496839,0.2365980148315429,0.0065866018596448
297,297,1.6080436706542969,0.0059059175212731,1.1020097732543943,0.0054785160536176
298,298,1.0389223098754885,0.0089103204232675,0.6561641693115234,0.0073332609953703
299,299,0.5622806549072266,0.0098748207092285,0.1662139892578125,0.0081425905227661
300,300,0.5971469879150391,0.0084981727600097,0.1341228485107422,0.0049152565002441
301,301,0.6818885803222656,0.0103952566782633,0.2911443710327148,0.0053547223409016
302,302,0.4882373809814453,0.009601891040802,0.1109638214111328,0.0053167939186096
303,303,1.1294612884521484,0.0100541353225708,0.2556409835815429,0.0068081140518188
304,304,0.2305831909179687,0.0079953384399414,0.0723514556884765,0.0048151016235351
305,305,0.2898225784301758,0.0088825861612955,0.071232795715332,0.0032245635986328
306,306,0.3273563385009765,0.0059438228607177,0.1289033889770507,0.0030388832092285
307,307,0.5060997009277344,0.0087716778119405,0.1118698120117187,0.0041283369064331
308,308,0.6725845336914062,0.0056369105974833,0.2595014572143554,0.0049042701721191
309,309,0.6495656967163086,0.0048643510733077,0.2603511810302734,0.0046184454391251
310,310,0.8940963745117188,0.0031856368569766,0.3614616394042969,0.0046525001525878
311,311,0.7246589660644531,0.0081576087258078,0.1795530319213867,0.0049271496859463
312,312,0.5273647308349609,0.0039349819751496,0.170328140258789,0.0029440534875748
313,313,0.2471141815185547,0.0045633730681046,0.2022056579589843,0.0090118491131326
314,314,0.394357681274414,0.002727448940277,0.1141433715820312,0.0026196241378784
315,315,0.1604194641113281,0.0050460497538248,0.1459770202636718,0.0076420307159423
316,316,0.3206024169921875,0.0066879272460937,0.1147842407226562,0.0052144686381022
317,317,0.5849571228027344,0.0073240707660543,0.2249670028686523,0.0046530427603886
318,318,0.6314506530761719,0.0058839353796553,0.1874265670776367,0.0049389355803189
319,319,0.2850513458251953,0.0076914651053292,0.0800046920776367,0.0061250414167131
320,320,0.2573738098144531,0.0027781295776367,0.0778999328613281,0.0023168563842773
321,321,0.9522666931152344,0.0054340855828646,0.3953771591186523,0.0045690043219204
322,322,0.6689090728759766,0.0071158232512297,0.3118877410888672,0.0073809270505551
323,323,0.3060379028320312,0.0068675577640533,0.1222810745239257,0.0055665969848632
324,324,0.2960319519042969,0.0068325414890196,0.182530403137207,0.0064270670821027
325,325,0.7424774169921875,0.004052921217315,0.270355224609375,0.0051903043474469
326,326,0.8111457824707031,0.004169522262201,0.8561210632324219,0.0029561577773675
327,327,0.5869884490966797,0.004548586331881,0.5779743194580078,0.0054482973538912
328,328,1.1283531188964844,0.0061620229698089,0.8162069320678711,0.004333622484322
329,329,0.7630748748779297,0.0033277893066406,0.4128484725952148,0.0027585856119791
330,330,0.7222881317138672,0.0051697510939378,0.2686357498168945,0.0059473624596228
331,331,0.5250835418701172,0.002543334303231,0.1835517883300781,0.0024801944864207
332,332,0.5116615295410156,0.0059036042955186,0.1423921585083007,0.0051849577162
333,333,0.5837831497192383,0.0068940883729516,0.1822423934936523,0.0053651391006097
334,334,0.5335922241210938,0.0050512495495024,0.1707468032836914,0.0039004825410388
335,335,0.6387615203857422,0.0063078027022512,0.1245412826538086,0.0042764596771775
336,336,0.8034629821777344,0.0065012447169569,0.2160501480102539,0.0054709950431448
337,337,0.9856462478637696,0.0064240817365975,0.3124971389770508,0.0057309249351764
338,338,0.9142589569091796,0.0065640941742927,0.2436857223510742,0.0047786466536983
339,339,0.7606048583984375,0.0107672005368952,0.2188930511474609,0.0067813270970394
340,340,1.3554916381835938,0.0055041222056006,0.7671518325805664,0.0051599368927585
341,341,1.1524858474731443,0.0047775172501159,1.0126266479492188,0.0070005526645578
342,342,0.7322921752929688,0.0060040425446073,0.2972297668457031,0.0049159486415022
343,343,0.5786552429199219,0.0055652046203613,0.1325359344482422,0.0046120643615722
344,344,0.6830825805664062,0.0037090860564133,0.2037572860717773,0.0042665086943527
345,345,0.6110382080078125,0.0064957667205293,0.1304950714111328,0.0037022445161463
346,346,1.4261722564697266,0.0060056616192215,0.7867641448974609,0.0053210112214819
347,347,0.5389127731323242,0.0078823942887155,0.1385202407836914,0.0045296016492341
348,348,0.2791900634765625,0.0064133780343191,0.0822582244873046,0.004049573625837
349,349,0.4769058227539062,0.0052965210705268,0.2095718383789062,0.0072050327207983
350,350,0.2002744674682617,0.0052403450012207,0.0825080871582031,0.0043692906697591
351,351,0.3690967559814453,0.0037348576081104,0.111297607421875,0.0024687449137369
352,352,0.3559551239013672,0.0050408763270224,0.210118293762207,0.0078680284561649
